#jd0_246080050-Nast_20000-obj_2024_YR4-orbit_57
date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 14:09:20.726,2463589.0898232223,44.568191184443236,11.431004846590469,0.8332086265627624,6115525.407740772,-722794.8357443222,1660887.775699308,-9716.840110103352,13994.29790120889,-3233.1265672997624,4454920.545379612,4388272.685357955,1255936.8471642598,-9716.840110103352,13994.29790120889,-3233.1265672997624,-9396.84218172577,13669.439933661706,-3233.1265672997624,16899.921256870566,97.49625876608799
2032-12-22 14:09:21.805,2463589.089835703,44.59367320376943,11.453978864788466,0.8365174704221664,6115735.719416504,-718771.9910574618,1661858.9067346856,-9717.908144965866,13993.402796722496,-3233.8024500837746,4452611.688588774,4389901.826672557,1258428.6605082517,-9717.908144965866,13993.402796722496,-3233.8024500837746,-9397.791417716133,13668.713193687492,-3233.8024500837746,16899.990597285945,97.51104758130428
2032-12-22 14:09:26.006,2463589.0898843342,44.97079502753954,11.520344334997981,0.8461111325492756,6123287.695408119,-676991.5839529559,1651563.4366530972,-9731.394200037934,13984.244020030275,-3232.8875725482485,4422593.237134583,4418086.9393646335,1265625.7131696069,-9731.394200037934,13984.244020030275,-3232.8875725482485,-9409.22218171601,13661.743397254064,-3232.8875725482485,16900.540132612583,97.81323177386813
2032-12-22 14:09:40.355,2463589.0900504002,46.010211310278756,11.76805852546547,0.8823832415032762,6141368.344433135,-557464.4056710919,1628944.4082513573,-9769.191914566585,13957.858419107144,-3233.0088045923676,4337903.296377828,4493632.78156492,1292474.7604841175,-9769.191914566585,13957.858419107144,-3233.0088045923676,-9441.511005905579,13641.533484930917,-3233.0088045923676,16902.24576278843,98.62390129759206
2032-12-22 14:09:41.039,2463589.090058319,46.069280701328054,11.774720773514924,0.8833688463975287,6142473.366689501,-551066.7115203202,1626953.5979041636,-9771.307639468308,13956.447462120928,-3232.7112448446164,4333164.6012822995,4497994.97857161,1293196.5441136833,-9771.307639468308,13956.447462120928,-3232.7112448446164,-9443.308634347623,13640.46807908122,-3232.7112448446164,16902.333252321198,98.67208701149481
2032-12-22 14:09:40.790,2463589.090055435,46.107750060191584,11.771505594220644,0.882893130899154,6143294.846080041,-547539.2548401895,1625041.7807873262,-9772.570128836865,13955.674620204614,-3232.226622708653,4330193.590942279,4500955.292679339,1292848.2157752474,-9772.570128836865,13955.674620204614,-3232.226622708653,-9444.355254181686,13639.91188668105,-3232.226622708653,16902.376501076964,98.70601864024088
2032-12-22 14:09:42.380,2463589.09007384,46.22881160999807,11.80921931149415,0.8884809439850401,6145020.1084865965,-533218.0304047978,1623280.0094609703,-9776.990985168777,13952.486800272432,-3232.622775157584,4320087.752970466,4509482.903110716,1296933.8240464493,-9776.990985168777,13952.486800272432,-3232.622775157584,-9448.15426728103,13637.460996162186,-3232.622775157584,16902.597773320325,98.79762666107004
2032-12-22 14:09:44.069,2463589.090093387,46.39947325344034,11.82680031114483,0.8910915809707985,6148127.419383553,-514918.71660191414,1617411.3703959696,-9783.063818855866,13948.44738972459,-3231.704557377107,4306363.66909233,4522044.09536238,1298838.2269893668,-9783.063818855866,13948.44738972459,-3231.704557377107,-9453.311124275991,13634.422361711175,-3231.704557377107,16902.854158279362,98.9373741058956
2032-12-22 14:09:54.411,2463589.090213095,47.17311641991404,12.006737544649194,0.9180213949642948,6159443.72620452,-426098.4014085636,1600101.4739090265,-9811.255356197798,13928.648453267679,-3231.687884043718,4242136.9858785635,4576781.739236237,1318322.5307958033,-9811.255356197798,13928.648453267679,-3231.687884043718,-9477.51112920875,13619.306909405908,-3231.687884043718,16904.216766142763,99.53894820990108
2032-12-22 14:10:00.982,2463589.090289141,47.63076212817724,12.114673855936338,0.9343592096832223,6165510.2021314595,-373257.1660168533,1589903.9676027524,-9828.031239166698,13916.811622587244,-3231.7466970295955,4203774.560651994,4608687.403803444,1330004.3037552969,-9828.031239166698,13916.811622587244,-3231.7466970295955,-9491.96041415217,13610.2675112189,-3231.7466970295955,16905.05489327184,99.89314956605428
2032-12-22 14:10:07.459,2463589.0903641037,48.142094383979625,12.228403179782038,0.9517227234960448,6171830.64809598,-314858.2759324641,1577974.1151454288,-9846.66695953858,13903.681850212322,-3231.573243039282,4160718.8078919523,4644056.359963063,1342308.1307620131,-9846.66695953858,13903.681850212322,-3231.573243039282,-9508.016989263157,13600.27741421874,-3231.573243039282,16906.004804120712,100.29053379736516
