date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 13:59:47.317,2463589.0831865342,-1.0083115634857085,2.889843568247013,0.053901574702452486,3167367.1153571703,-4948354.743869406,2482378.3910089405,-8148.702700152583,14942.350431523402,-3317.6331442916457,6369147.617153157,-112098.10402312048,319412.3303125312,-8148.702700152583,14942.350431523402,-3317.6331442916457,-8156.877023772477,14477.904808118898,-3317.6331442916457,16945.532157297454,59.635398942060604
2032-12-22 13:59:52.538,2463589.0832469705,-0.5038178764601191,2.9364252190678943,0.055651773018365554,3217892.101692796,-4919267.668433134,2475198.500916758,-8165.524627666241,14933.641163450946,-3315.541606857396,6369627.719359682,-56011.36860670365,324556.67320299544,-8165.524627666241,14933.641163450946,-3315.541606857396,-8169.609041558646,14469.160530437306,-3315.541606857396,16943.787489645994,60.06793748817452
2032-12-22 14:00:19.536,2463589.0835594432,1.9510230342103365,3.2883975219051558,0.06977751953592728,3459945.3346476057,-4765215.599715627,2449924.521336551,-8247.873749246757,14889.743438333937,-3309.3843453432137,6364083.4558856115,216792.14089544036,363420.5895901255,-8247.873749246757,14889.743438333937,-3309.3843453432137,-8232.065015161805,14425.667099436294,-3309.3843453432137,16935.725270055973,62.148090056171654
2032-12-22 14:00:19.452,2463589.0835584737,2.074621805047036,3.2813386901054296,0.06947859303543492,3471459.8620539624,-4758736.798339223,2446226.0936081624,-8251.74957657803,14887.851227926467,-3308.251136966131,6363645.382096807,230521.87001018395,362641.29540634924,-8251.74957657803,14887.851227926467,-3308.251136966131,-8234.939654739052,14423.806833877046,-3308.251136966131,16935.316952553017,62.25885267135067
2032-12-22 14:00:29.594,2463589.083675852,2.852495888119979,3.4017699339271337,0.07466621957588442,3547149.03047788,-4706875.391231429,2437968.293019583,-8278.052331401968,14873.65558221104,-3306.465494699545,6359159.240894054,316855.40177251946,375936.15693137003,-8278.052331401968,14873.65558221104,-3306.465494699545,-8254.94686840265,14409.938322775675,-3306.465494699545,16932.90241907714,62.91629446917681
2032-12-22 14:00:50.431,2463589.0839170306,4.795928474860684,3.672204806880593,0.08699330051976494,3731313.038468353,-4575556.998741079,2412926.180179699,-8343.038142866348,14838.584943773572,-3300.9131978085675,6342929.790574247,532176.7822679589,405784.5919076593,-8343.038142866348,14838.584943773572,-3300.9131978085675,-8304.23119533444,14376.05115465863,-3300.9131978085675,16927.112290240002,64.56903470188298
2032-12-22 14:00:55.292,2463589.0839732913,5.1753174096541255,3.735552514623955,0.09001637721543584,3766959.2945382977,-4548500.555683866,2408690.9222654724,-8355.85818572668,14831.549789738601,-3300.140773196465,6338819.234363815,574124.5170286553,412775.17339945864,-8355.85818572668,14831.549789738601,-3300.140773196465,-8313.99236077625,14369.315747144929,-3300.140773196465,16926.034182262152,64.88932015810165
2032-12-22 14:00:59.177,2463589.0840182477,5.522829698802673,3.774625334576724,0.0919066464395421,3799304.9517471837,-4524591.543364819,2402911.7420558524,-8367.463489798914,14825.317369370227,-3298.787523166628,6334940.684474943,612533.0886302684,417086.7179450928,-8367.463489798914,14825.317369370227,-3298.787523166628,-8322.796867307925,14363.366155128057,-3298.787523166628,16925.047536823895,65.18696000506792
2032-12-22 14:01:06.617,2463589.0841043605,6.095236725676762,3.8791486127516888,0.09705941068846252,3852458.460081842,-4482549.891060968,2397069.435427799,-8386.843826043165,14814.575649945988,-3297.8996433592692,6327743.25722021,675708.6141894187,428619.56346321455,-8386.843826043165,14814.575649945988,-3297.8996433592692,-8337.570371034553,14353.149280438023,-3297.8996433592692,16923.478248166393,65.66852594639347
2032-12-22 14:01:17.085,2463589.084225521,7.059872133190745,4.019778662222058,0.10421286173007654,3940409.426054059,-4412822.882935386,2383442.751499424,-8419.110765497227,14796.8814276533,-3295.1891050134877,6314414.833541011,782011.3395163934,444134.175215096,-8419.110765497227,14796.8814276533,-3295.1891050134877,-8362.085592597652,14336.426982242056,-3295.1891050134877,16920.871292959087,66.48871903268682
2032-12-22 14:01:17.984,2463589.0842359206,7.177383359734763,4.027509755225387,0.10461346024164776,3950941.8258303893,-4404795.029026399,2380855.105195891,-8422.96123299668,14794.838410570583,-3294.5409347406708,6312738.560494148,794952.8390725538,444987.0124731185,-8422.96123299668,14794.838410570583,-3294.5409347406708,-8364.992350955717,14334.506200932012,-3294.5409347406708,16920.554512981773,66.59077893878558
